customer_id,order_id,amount,region,city,date,order_time,segment,customer_age,customer_gender,registration_date,acquisition_channel,quantity,is_discounted,is_returned,is_fraud,email,device_type,session_id,payment_method,product_id,product_category,lat,lon
1055.0,100088.0,38707.25,Екатеринбург,Мытищи,2025-04-21,22:45,C,50.0,F,2023-05-05,direct,1.0,1.0,1.0,0.0,user1055@example.com,tablet,sess_99581,cash,211.0,Дом,54.11074,36.77666
1004.0,101203.0,13353.12,Краснодар,Зеленоград,2025-08-15,22:30,B,20.0,M,2025-03-27,ads,9.0,0.0,0.0,0.0,user1004@example.com,desktop,sess_95870,cash,269.0,Спорт,54.81825,
1071.0,101377.0,73767.25,Краснодар,Мытищи,2025-09-13,13:00,A,57.0,F,2024-11-23,direct,2.0,0.0,0.0,0.0,user1071@example.com,tablet,sess_95456,online,165.0,Электроника,55.79831,38.46809
1032.0,100285.0,54376.65,Казань,Зеленоград,2025-08-27,17:30,B,51.0,M,2024-06-17,,,0.0,1.0,0.0,user1032@example.com,desktop,sess_46092,online,213.0,Детское,56.10471,35.04912
1072.0,100091.0,13755.15,Екатеринбург,Челябинск,2025-05-25,12:15,C,,F,2023-07-11,seo,,0.0,1.0,0.0,user1072@example.com,mobile,sess_64714,credit,112.0,Продукты,55.84895,37.79725
1109.0,100523.0,57779.54,Санкт-Петербург,Пермь,2025-04-16,15:30,C,,F,2025-03-25,seo,,0.0,0.0,0.0,user1109@example.com,tablet,sess_34419,online,231.0,Электроника,55.38985,35.52585
1102.0,100299.0,34343.83,Новосибирск,Пушкин,2025-06-16,10:45,A,54.0,M,2024-05-09,social,,0.0,1.0,0.0,user1102@example.com,desktop,sess_36904,cash,148.0,Продукты,53.77831,36.71825
1073.0,100335.0,57096.41,Краснодар,,2025-07-01,18:45,A,61.0,M,2024-03-21,direct,,0.0,0.0,0.0,user1073@example.com,mobile,sess_30823,online,247.0,Одежда,54.70368,37.9093
1026.0,101260.0,45688.17,Санкт-Петербург,Пушкин,2025-07-14,15:15,B,,M,2024-09-12,seo,,0.0,0.0,0.0,user1026@example.com,desktop,sess_97454,cash,163.0,Детское,54.63597,38.1884
1074.0,100820.0,44980.24,Санкт-Петербург,Калуга,2025-09-23,13:00,C,,M,2023-11-07,,5.0,1.0,0.0,0.0,user1074@example.com,mobile,sess_24121,card,104.0,Спорт,54.49169,37.40444
1076.0,100090.0,57332.61,Краснодар,Пермь,2025-08-21,9:30,A,,,2023-11-05,direct,10.0,1.0,1.0,0.0,user1076@example.com,desktop,sess_87775,credit,220.0,Дом,54.60863,38.03659
1008.0,100696.0,7114.36,Москва,Томск,2025-08-21,15:15,A,,F,2024-12-12,referral,,0.0,0.0,0.0,user1008@example.com,tablet,,cash,262.0,Детское,55.3515,36.26612
1011.0,100231.0,62154.66,Москва,Севастополь,2025-09-17,20:30,B,,M,2025-07-19,seo,9.0,0.0,1.0,0.0,user1011@example.com,mobile,sess_26270,credit,129.0,Детское,,35.06799
1119.0,100627.0,45962.0,Новосибирск,Севастополь,2025-05-19,10:00,A,45.0,F,2023-09-30,ads,,0.0,0.0,0.0,user1119@example.com,mobile,sess_83029,credit,105.0,Одежда,55.35509,35.90186
1101.0,100358.0,32531.69,Москва,Севастополь,2025-06-13,16:30,C,49.0,F,2024-10-16,social,,1.0,1.0,0.0,user1101@example.com,tablet,,card,167.0,Книги,56.14366,37.78534
1113.0,101061.0,14926.69,Санкт-Петербург,Зеленоград,2025-06-26,17:30,B,49.0,F,2024-06-24,social,5.0,1.0,1.0,0.0,user1113@example.com,mobile,sess_16804,cash,122.0,Продукты,55.75264,37.56269
1072.0,101280.0,67505.35,,Пермь,2025-06-29,,C,,F,2024-06-08,social,9.0,0.0,1.0,1.0,user1072@example.com,mobile,sess_69481,online,171.0,Детское,55.05109,35.68117
1101.0,100371.0,53387.03,Казань,Калуга,2025-06-26,11:30,B,29.0,M,2024-05-08,social,9.0,0.0,0.0,0.0,user1101@example.com,desktop,sess_88031,card,226.0,Детское,53.29527,38.59202
1026.0,101384.0,37184.11,Москва,Мытищи,2025-07-14,15:45,C,54.0,F,2025-04-20,referral,,1.0,1.0,0.0,user1026@example.com,desktop,,cash,219.0,Продукты,56.06106,38.69504
1031.0,101430.0,11939.56,Москва,Калуга,2025-04-17,16:30,A,65.0,M,2024-02-25,social,,1.0,0.0,1.0,user1031@example.com,desktop,sess_28746,online,128.0,Книги,56.11032,36.14384
1107.0,100795.0,66755.97,Екатеринбург,Пушкин,2025-05-25,19:00,C,,M,2025-03-23,referral,,1.0,1.0,0.0,user1107@example.com,mobile,sess_98789,card,142.0,Дом,54.05611,38.66636
1054.0,101225.0,70219.73,Екатеринбург,Зеленоград,2025-07-20,11:45,C,43.0,M,2025-05-15,referral,,0.0,0.0,0.0,user1054@example.com,tablet,,online,179.0,Продукты,55.00186,37.32039
1095.0,100041.0,42594.28,Санкт-Петербург,Пушкин,2025-06-03,12:45,C,,F,2023-12-18,direct,,0.0,0.0,0.0,user1095@example.com,desktop,sess_35614,card,166.0,Дом,56.32104,35.72987
1003.0,101120.0,59548.12,Екатеринбург,Мытищи,2025-07-31,16:00,A,42.0,M,2023-09-01,ads,,0.0,1.0,0.0,user1003@example.com,mobile,sess_53757,online,154.0,Книги,54.39367,35.22491
1001.0,100571.0,35919.93,Краснодар,Калуга,2025-07-08,13:00,B,,F,2024-05-20,ads,7.0,0.0,0.0,0.0,user1001@example.com,tablet,sess_87774,cash,,Продукты,53.12361,37.72518
1101.0,101347.0,5630.81,Москва,Калуга,2025-06-02,17:15,C,,F,2023-09-18,ads,,0.0,1.0,0.0,user1101@example.com,mobile,sess_64632,card,148.0,Продукты,55.17009,38.21247
1048.0,100280.0,60393.78,,Томск,2025-06-25,16:15,B,22.0,F,2024-07-30,social,6.0,1.0,0.0,0.0,user1048@example.com,mobile,,cash,159.0,Книги,53.33,35.06553
1046.0,100121.0,60207.06,,Мытищи,2025-07-30,12:15,B,39.0,M,2024-04-27,seo,,1.0,1.0,0.0,user1046@example.com,desktop,sess_66375,,163.0,Детское,54.56877,38.3279
1117.0,100343.0,64012.94,Москва,Зеленоград,2025-05-01,14:45,A,,,2024-10-24,direct,,0.0,0.0,0.0,user1117@example.com,tablet,,card,267.0,Электроника,56.36677,38.72975
1111.0,100865.0,73292.73,Москва,Севастополь,2025-09-10,19:00,C,33.0,F,2023-12-17,direct,5.0,1.0,0.0,0.0,user1111@example.com,mobile,sess_85865,online,165.0,Одежда,55.10301,35.67195
1038.0,,1328.44,Москва,Пермь,2025-05-03,22:45,B,,F,2023-08-30,ads,5.0,1.0,0.0,0.0,user1038@example.com,desktop,sess_71791,online,260.0,Одежда,55.2984,36.84744
1028.0,100070.0,62333.89,Екатеринбург,Севастополь,2025-07-25,17:45,C,46.0,F,2024-04-02,seo,,1.0,0.0,0.0,user1028@example.com,desktop,sess_90210,online,235.0,Продукты,53.25289,37.29208
1056.0,101050.0,58265.52,Москва,Челябинск,2025-07-08,17:15,C,65.0,F,2025-05-26,seo,,0.0,,0.0,user1056@example.com,mobile,sess_76885,card,273.0,Спорт,56.67458,36.51172
1064.0,100030.0,143003.00237385326,Новосибирск,,2025-07-15,16:30,A,29.0,F,2023-05-12,referral,,1.0,1.0,1.0,user1064@example.com,desktop,sess_92343,cash,209.0,Электроника,53.46073,36.38867
1116.0,100082.0,5576.63,Новосибирск,Мытищи,2025-06-08,18:15,C,,M,2023-12-27,referral,5.0,1.0,0.0,0.0,user1116@example.com,mobile,sess_10268,card,182.0,Электроника,53.28842,35.41949
1070.0,100811.0,22398.33,Казань,Калуга,2025-05-07,17:45,A,,M,2024-06-09,seo,,1.0,1.0,0.0,user1070@example.com,desktop,sess_92374,credit,218.0,Детское,54.0625,35.72776
1117.0,,57951.05,Краснодар,Калуга,2025-04-27,22:45,A,,F,2024-04-23,referral,7.0,0.0,0.0,0.0,user1117@example.com,mobile,sess_39965,online,214.0,Электроника,55.21573,36.10279
1025.0,101039.0,69922.63,Москва,Калуга,2025-04-15,11:15,C,18.0,F,2023-07-30,direct,,1.0,0.0,0.0,user1025@example.com,mobile,sess_74109,card,293.0,Спорт,56.81557,36.55476
1061.0,101241.0,76899.58,Новосибирск,Севастополь,2025-06-05,9:15,B,29.0,F,2024-03-07,social,5.0,1.0,1.0,1.0,user1061@example.com,desktop,sess_79659,online,199.0,Одежда,53.39875,38.00996
1116.0,100878.0,49132.71,Новосибирск,Калуга,2025-04-29,14:00,C,31.0,M,2024-05-01,seo,9.0,0.0,1.0,0.0,user1116@example.com,desktop,sess_84195,online,295.0,Спорт,54.59879,
1114.0,100891.0,2955.46,Казань,Мытищи,2025-05-22,13:30,C,24.0,M,2024-07-02,direct,8.0,0.0,0.0,0.0,user1114@example.com,mobile,sess_36539,card,101.0,Детское,53.23167,36.59628
1101.0,101226.0,18587.95,Казань,Зеленоград,2025-04-17,22:30,A,,F,2023-11-10,ads,,0.0,0.0,0.0,user1101@example.com,mobile,sess_58161,card,241.0,Детское,53.0647,35.88452
1026.0,100641.0,24839.96,Новосибирск,Мытищи,,16:30,B,49.0,M,2023-12-29,social,7.0,1.0,1.0,0.0,user1026@example.com,desktop,sess_29493,cash,233.0,Электроника,55.38485,36.33161
1072.0,100004.0,52173.83,Новосибирск,Зеленоград,2025-05-24,13:30,C,63.0,M,2023-09-30,seo,7.0,1.0,1.0,0.0,user1072@example.com,mobile,sess_33747,online,188.0,Продукты,54.16797,38.41744
1039.0,100071.0,5366.04,Москва,Калуга,2025-06-19,14:15,A,50.0,M,2025-05-27,seo,,0.0,,,user1039@example.com,tablet,sess_89689,online,247.0,Детское,56.01375,38.31709
1007.0,100302.0,28966.9,Краснодар,Мытищи,2025-07-25,8:15,C,44.0,M,2023-08-24,referral,,1.0,,0.0,user1007@example.com,,sess_31563,online,222.0,Электроника,55.46627,38.29685
1069.0,100384.0,14691.58,Екатеринбург,Мытищи,2025-07-26,13:45,C,65.0,F,2024-05-02,social,3.0,1.0,0.0,0.0,user1069@example.com,tablet,sess_62025,card,119.0,Дом,53.52146,38.91
1086.0,100636.0,27841.87,Санкт-Петербург,Пермь,2025-04-01,15:15,B,,F,2023-06-22,social,10.0,0.0,,0.0,user1086@example.com,mobile,sess_68358,card,279.0,Одежда,54.39562,36.75115
1107.0,100264.0,31827.82,Санкт-Петербург,Томск,2025-04-02,10:30,B,30.0,F,2025-01-27,social,8.0,1.0,1.0,0.0,user1107@example.com,desktop,sess_95577,card,156.0,Продукты,55.49329,36.5878
1022.0,100128.0,67621.08,Москва,,2025-04-05,9:15,C,54.0,F,2024-01-11,seo,,0.0,0.0,0.0,user1022@example.com,mobile,sess_29557,online,115.0,Детское,56.06074,36.12769
1115.0,101322.0,3286.36,Москва,Зеленоград,2025-06-01,18:30,A,57.0,F,2024-09-30,ads,1.0,1.0,1.0,0.0,user1115@example.com,tablet,sess_27899,online,168.0,Книги,55.46016,36.27819
1089.0,100570.0,16307.99,Екатеринбург,Пушкин,2025-09-23,11:30,C,,F,2024-06-03,ads,,1.0,0.0,0.0,user1089@example.com,mobile,sess_88558,card,239.0,Продукты,56.04945,36.1153
1002.0,101297.0,72084.48,Краснодар,Севастополь,2025-07-29,8:45,A,,F,2024-09-15,ads,4.0,1.0,1.0,0.0,user1002@example.com,desktop,sess_26295,online,105.0,Дом,55.94269,35.68586
1017.0,100241.0,,Екатеринбург,Мытищи,2025-07-07,22:30,C,29.0,F,,social,,1.0,,0.0,user1017@example.com,desktop,sess_78853,credit,160.0,Дом,53.65222,35.82287
1031.0,101136.0,34187.47,Москва,Зеленоград,2025-05-19,17:30,C,,F,2023-06-27,seo,,0.0,0.0,0.0,user1031@example.com,mobile,sess_41160,online,119.0,Одежда,55.77702,35.6458
1018.0,100425.0,76151.79,Новосибирск,Калуга,2025-04-03,10:15,A,,F,2023-08-23,seo,,0.0,1.0,0.0,user1018@example.com,desktop,sess_46359,credit,114.0,Спорт,53.64562,35.90221
1116.0,100384.0,35868.92,,Челябинск,2025-06-15,16:30,A,,M,2024-03-26,,,1.0,1.0,0.0,user1116@example.com,desktop,sess_35908,online,211.0,Дом,53.02681,35.17586
,101057.0,16917.04,Екатеринбург,Калуга,2025-05-09,19:15,C,35.0,F,2025-02-18,seo,,0.0,0.0,0.0,user1090@example.com,desktop,sess_38849,cash,101.0,Продукты,55.22254,36.26732
1052.0,101451.0,61494.75,Казань,Пушкин,2025-08-16,22:00,A,47.0,M,2025-02-11,social,4.0,0.0,0.0,0.0,user1052@example.com,tablet,,credit,263.0,Спорт,53.416,38.94916
1057.0,100264.0,34022.11,Новосибирск,Мытищи,2025-07-11,17:45,A,,M,2024-05-24,seo,,1.0,0.0,0.0,,desktop,sess_43975,online,127.0,Детское,54.64708,36.4085
1062.0,101076.0,40348.52,Краснодар,Зеленоград,2025-09-13,18:45,B,32.0,F,2025-01-02,social,,1.0,1.0,0.0,user1062@example.com,mobile,sess_84656,card,122.0,Детское,56.70361,37.01287
1080.0,100174.0,18709.31,Санкт-Петербург,Пермь,2025-05-24,12:00,B,41.0,M,2023-12-29,referral,,0.0,0.0,0.0,user1080@example.com,mobile,sess_40795,cash,176.0,Дом,56.86859,35.41258
1106.0,100342.0,29888.67,Новосибирск,Пермь,2025-09-02,10:30,,45.0,F,2024-01-05,seo,2.0,1.0,1.0,0.0,user1106@example.com,tablet,sess_46987,card,203.0,Одежда,55.11085,38.66686
1049.0,100123.0,61946.92,Казань,Зеленоград,2025-04-12,7:15,A,,M,2025-01-12,social,,,1.0,0.0,user1049@example.com,desktop,sess_15345,online,107.0,Спорт,55.24592,36.36436
1000.0,101274.0,31381.43,Новосибирск,Мытищи,2025-06-12,18:30,C,,M,2023-11-26,seo,7.0,1.0,1.0,0.0,user1000@example.com,mobile,sess_31321,credit,126.0,Продукты,53.44047,35.82312
1105.0,100112.0,76421.35,Москва,Зеленоград,2025-04-05,11:45,B,41.0,M,2023-09-16,seo,,0.0,0.0,0.0,user1105@example.com,desktop,sess_96112,credit,151.0,Книги,55.23708,37.19214
1070.0,101166.0,9823.95,Новосибирск,Томск,2025-09-11,10:15,A,50.0,M,2025-05-15,direct,1.0,1.0,1.0,0.0,user1070@example.com,mobile,sess_61328,credit,226.0,Детское,53.31241,37.85391
1014.0,101032.0,70057.41,Москва,Мытищи,2025-07-28,17:45,B,,F,2025-02-14,seo,,1.0,0.0,0.0,user1014@example.com,tablet,sess_97571,card,192.0,Дом,53.57381,35.90583
1021.0,101285.0,71141.13,Казань,Томск,2025-06-12,13:45,B,,M,2024-06-14,social,,1.0,0.0,0.0,user1021@example.com,tablet,sess_39738,card,176.0,Детское,54.69686,38.26996
1065.0,100039.0,225315.9116505775,Москва,Мытищи,2025-07-15,22:15,C,63.0,M,2025-04-22,ads,,1.0,,0.0,user1065@example.com,mobile,sess_50391,credit,187.0,Одежда,56.43159,38.6593
,100632.0,24792.9,Екатеринбург,Калуга,2025-04-27,13:45,B,19.0,F,2023-06-13,ads,,1.0,1.0,0.0,user1040@example.com,desktop,sess_81629,online,176.0,Одежда,56.57045,35.16928
1008.0,101001.0,23786.05,Екатеринбург,Томск,2025-09-19,18:45,A,,M,2024-02-26,social,,0.0,1.0,0.0,user1008@example.com,mobile,sess_28464,online,232.0,Книги,53.71968,38.08178
1070.0,101268.0,69684.63,Екатеринбург,Мытищи,2025-09-19,9:30,B,,M,2025-05-25,ads,6.0,0.0,1.0,0.0,user1070@example.com,desktop,sess_25085,credit,143.0,Продукты,56.91556,36.95109
1056.0,100170.0,59209.19,Казань,Томск,2025-09-19,21:30,B,32.0,F,2024-03-16,ads,,1.0,1.0,0.0,user1056@example.com,tablet,sess_86880,card,,Одежда,55.86175,37.6692
1116.0,100234.0,53930.33,Санкт-Петербург,Пушкин,2025-09-20,8:30,B,,F,2024-07-17,ads,1.0,0.0,1.0,1.0,user1116@example.com,tablet,sess_12501,card,160.0,Книги,,35.94266
1009.0,101039.0,3073.24,Краснодар,Пермь,2025-06-01,17:15,C,60.0,F,2024-01-07,ads,,0.0,1.0,0.0,,,sess_52829,online,111.0,Спорт,55.298,36.75453
1111.0,100225.0,24394.9,Санкт-Петербург,Мытищи,2025-07-08,18:30,C,,F,2024-06-09,direct,,1.0,1.0,1.0,user1111@example.com,,sess_55790,cash,176.0,Детское,56.79126,36.73984
,100588.0,2075.94,Краснодар,Челябинск,2025-08-05,11:45,A,,,2025-01-05,seo,,0.0,0.0,0.0,user1104@example.com,tablet,sess_37531,card,226.0,Одежда,53.39861,35.8065
1016.0,100872.0,52486.61,Краснодар,Зеленоград,2025-09-11,9:30,B,58.0,F,2025-03-14,referral,,0.0,0.0,0.0,user1016@example.com,mobile,sess_63953,online,155.0,Книги,53.09708,35.72101
1120.0,100821.0,68486.33,Санкт-Петербург,Пермь,,13:00,B,38.0,M,2025-05-29,ads,3.0,1.0,,0.0,user1120@example.com,desktop,sess_16744,credit,267.0,Дом,56.76359,36.90886
1082.0,,9191.03,Москва,Челябинск,2025-05-09,14:45,B,,F,2024-02-20,direct,8.0,1.0,1.0,0.0,,mobile,sess_46881,online,193.0,Детское,54.93193,38.75531
1107.0,,17088.75,Новосибирск,Зеленоград,2025-04-15,7:00,A,37.0,M,2024-05-21,ads,7.0,1.0,0.0,0.0,user1107@example.com,mobile,sess_84280,card,126.0,Одежда,54.0481,36.5808
1067.0,100799.0,16771.15,Краснодар,Пушкин,2025-09-14,15:15,B,35.0,F,2024-01-02,social,,1.0,0.0,0.0,user1067@example.com,tablet,sess_50731,online,128.0,Детское,54.63562,37.99758
1067.0,100055.0,10884.1,Казань,Томск,2025-09-13,12:00,C,35.0,M,2025-07-16,seo,,1.0,1.0,0.0,user1067@example.com,mobile,sess_78558,card,216.0,Книги,53.91053,36.09892
1074.0,101279.0,24531.06,Казань,Севастополь,2025-05-30,11:00,B,35.0,M,2023-06-10,direct,7.0,0.0,1.0,0.0,,tablet,sess_96835,cash,192.0,Электроника,53.12993,35.25729
1040.0,,33470.33,Санкт-Петербург,Калуга,2025-09-23,14:00,,19.0,M,2024-09-01,referral,,1.0,1.0,0.0,user1040@example.com,tablet,sess_12319,card,125.0,Электроника,,35.21167
1042.0,101500.0,3741.74,,Пушкин,2025-08-24,10:15,C,,F,2025-03-23,seo,7.0,0.0,1.0,0.0,user1042@example.com,desktop,sess_67442,credit,246.0,Одежда,55.99534,35.7538
1008.0,101160.0,31095.45,Новосибирск,Пермь,2025-08-21,11:15,A,,F,2025-05-18,social,,0.0,0.0,0.0,user1008@example.com,mobile,sess_77774,credit,155.0,Детское,53.28424,38.68997
1041.0,100740.0,73187.35,Екатеринбург,Зеленоград,2025-08-10,12:00,,40.0,F,2023-09-20,direct,,1.0,1.0,0.0,user1041@example.com,mobile,sess_38847,online,189.0,Спорт,55.53457,36.18823
1063.0,101374.0,26941.07,Москва,Томск,2025-05-10,7:15,C,28.0,F,2024-07-02,ads,6.0,0.0,1.0,0.0,user1063@example.com,desktop,sess_63140,,231.0,Дом,56.74921,35.21051
1068.0,100263.0,31937.8,Новосибирск,Пушкин,2025-09-06,15:45,C,,,2024-02-16,social,6.0,1.0,,0.0,user1068@example.com,mobile,sess_55001,cash,287.0,Книги,53.60668,37.43171
1012.0,100081.0,40907.25,Казань,Зеленоград,2025-09-04,20:30,C,19.0,F,2024-01-26,ads,,0.0,1.0,0.0,user1012@example.com,mobile,sess_22015,online,260.0,Электроника,55.42895,36.34202
1108.0,101117.0,156656.68713601353,Санкт-Петербург,Севастополь,2025-07-15,13:15,C,,F,2024-09-19,seo,,1.0,1.0,0.0,user1108@example.com,tablet,sess_79083,cash,117.0,Спорт,55.01952,38.02536
1041.0,101009.0,16763.92,Екатеринбург,Севастополь,2025-07-31,17:45,B,33.0,M,2024-02-29,direct,7.0,0.0,1.0,0.0,user1041@example.com,mobile,sess_71966,cash,270.0,Дом,55.26448,37.9015
1039.0,100987.0,14997.08,Москва,Челябинск,2025-05-20,22:15,C,,M,2023-06-17,referral,,1.0,1.0,0.0,user1039@example.com,tablet,sess_77955,card,203.0,Одежда,56.45312,36.81319
1093.0,100349.0,48784.78,Краснодар,Зеленоград,2025-08-21,21:15,C,59.0,M,2024-11-06,ads,3.0,1.0,1.0,0.0,user1093@example.com,,,cash,124.0,Дом,56.85891,35.448
1112.0,101204.0,38646.03,Казань,Калуга,2025-04-30,8:15,C,,F,2025-01-10,ads,,1.0,0.0,0.0,user1112@example.com,desktop,sess_81492,card,160.0,Детское,54.7959,36.96581
1029.0,100153.0,72200.55,Санкт-Петербург,Зеленоград,2025-07-21,17:30,C,,M,2023-10-24,seo,9.0,1.0,1.0,0.0,user1029@example.com,desktop,sess_95414,online,203.0,Продукты,53.56835,37.46478
1004.0,100790.0,995.13,Новосибирск,Пермь,2025-04-15,18:45,A,51.0,M,2024-04-23,social,10.0,0.0,0.0,0.0,user1004@example.com,mobile,sess_12674,online,135.0,Спорт,56.85886,38.19479
1116.0,101233.0,61017.55,Санкт-Петербург,Калуга,2025-08-07,12:45,A,,M,2024-01-12,social,1.0,0.0,1.0,0.0,user1116@example.com,mobile,sess_60587,card,299.0,Электроника,56.85251,35.35798
1062.0,101273.0,33242.5,Новосибирск,Челябинск,2025-04-11,10:15,A,19.0,F,2024-07-15,social,7.0,1.0,0.0,0.0,user1062@example.com,tablet,sess_54358,card,117.0,Книги,55.80455,37.98679
1078.0,100540.0,75161.3,Москва,Томск,2025-05-01,17:30,A,22.0,F,2024-12-25,direct,,1.0,,0.0,user1078@example.com,desktop,,cash,116.0,Дом,56.98524,37.7385
1056.0,100588.0,33408.45,Краснодар,Челябинск,2025-08-20,9:15,C,,F,2024-11-18,seo,9.0,0.0,0.0,0.0,user1056@example.com,mobile,sess_17624,credit,198.0,Книги,53.25608,35.56679
1088.0,100207.0,37760.63,Москва,Севастополь,2025-07-21,19:00,C,26.0,M,2023-08-09,social,10.0,0.0,0.0,0.0,user1088@example.com,tablet,sess_44363,credit,255.0,Книги,53.54269,36.91161
1082.0,101148.0,25371.84,Екатеринбург,Челябинск,2025-09-04,15:45,B,42.0,F,2025-02-09,social,,0.0,1.0,0.0,user1082@example.com,desktop,sess_71125,credit,122.0,Продукты,53.72742,35.61936
1044.0,100999.0,3142.8,Москва,Пушкин,2025-08-31,8:30,B,,F,2024-08-16,direct,,1.0,0.0,0.0,user1044@example.com,mobile,,credit,172.0,Книги,55.75664,37.27428
1008.0,100733.0,63290.86,Новосибирск,Томск,2025-08-16,9:15,,49.0,M,2024-09-06,seo,9.0,0.0,1.0,0.0,user1008@example.com,mobile,sess_50551,credit,241.0,Электроника,54.76111,36.91001
1112.0,100929.0,31884.03,Санкт-Петербург,Мытищи,2025-05-15,18:00,A,63.0,M,2024-06-21,social,,0.0,0.0,0.0,user1112@example.com,mobile,,cash,249.0,Продукты,54.58359,38.93743
1065.0,101296.0,97348.80113738544,Казань,Калуга,2025-07-15,7:00,A,,F,2023-12-12,ads,5.0,0.0,1.0,0.0,user1065@example.com,tablet,sess_66799,card,135.0,Спорт,55.24066,36.5155
1070.0,101456.0,79275.55,Казань,Пермь,2025-06-02,21:30,B,45.0,M,2024-03-30,seo,10.0,0.0,0.0,0.0,user1070@example.com,mobile,,online,247.0,Детское,55.29849,38.87574
1057.0,101337.0,29518.57,Краснодар,Мытищи,2025-09-15,8:15,B,62.0,F,,direct,,1.0,1.0,1.0,user1057@example.com,,sess_81132,cash,144.0,Продукты,55.7408,36.36899
1002.0,100145.0,58453.13,Казань,Калуга,2025-05-19,18:00,C,42.0,F,2025-04-11,referral,,0.0,0.0,0.0,user1002@example.com,tablet,sess_65241,,234.0,Спорт,56.1385,35.77336
1045.0,100131.0,61514.86,Москва,Калуга,2025-06-21,11:45,C,21.0,M,2024-02-13,social,8.0,0.0,1.0,0.0,user1045@example.com,tablet,sess_71519,online,203.0,Электроника,56.57397,37.40919
1114.0,100348.0,14159.16,Москва,Томск,2025-08-29,19:30,B,61.0,M,2024-04-14,seo,,1.0,0.0,0.0,user1114@example.com,desktop,sess_77623,card,121.0,Продукты,53.41869,36.71607
1108.0,100167.0,43371.01,Москва,Мытищи,2025-05-23,20:30,C,,M,2024-03-01,referral,5.0,,0.0,0.0,user1108@example.com,tablet,sess_31506,online,197.0,Спорт,56.40339,36.44247
1015.0,101418.0,7037.81,Новосибирск,Калуга,2025-07-16,20:30,C,54.0,,2023-08-11,social,,1.0,0.0,0.0,user1015@example.com,mobile,sess_14589,card,279.0,Дом,,36.02784
1084.0,100395.0,18065.07,Казань,Томск,2025-04-21,13:45,B,,M,2023-07-10,,,1.0,0.0,0.0,user1084@example.com,tablet,sess_65819,card,157.0,Книги,56.92596,37.16202
1006.0,100940.0,60006.57,Санкт-Петербург,Зеленоград,2025-09-14,18:30,A,,F,2025-03-15,seo,,1.0,0.0,0.0,user1006@example.com,mobile,sess_17365,credit,275.0,Продукты,53.06275,35.55707
1010.0,100304.0,7602.39,Казань,Томск,2025-06-03,7:00,B,,M,2023-10-20,ads,10.0,0.0,1.0,0.0,user1010@example.com,desktop,sess_72897,credit,201.0,Книги,56.37115,36.63265
1033.0,100334.0,2802.11,Новосибирск,Севастополь,2025-08-28,18:30,B,34.0,F,2023-12-10,seo,,0.0,1.0,0.0,user1033@example.com,desktop,sess_20203,online,174.0,Книги,54.04762,36.64276
1025.0,100112.0,50940.9,Москва,Пермь,2025-06-04,17:15,B,,M,2025-05-02,direct,,0.0,1.0,0.0,user1025@example.com,desktop,sess_76695,card,165.0,Одежда,53.88752,38.38121
1084.0,100732.0,32549.93,,Челябинск,,14:30,C,27.0,M,2023-08-31,seo,,0.0,0.0,0.0,user1084@example.com,desktop,sess_28306,online,131.0,Спорт,56.36409,38.57469
1014.0,100157.0,74730.47,Москва,,2025-07-26,17:00,C,,M,2025-04-06,seo,8.0,0.0,0.0,0.0,user1014@example.com,desktop,sess_72122,online,242.0,Дом,53.92978,38.70069
1018.0,100856.0,1187.74,Москва,Зеленоград,2025-09-20,17:45,B,,,2024-04-21,direct,,0.0,1.0,0.0,user1018@example.com,tablet,sess_73248,cash,137.0,Книги,55.89566,38.52775
1051.0,100275.0,44279.46,Санкт-Петербург,Пушкин,2025-07-31,10:15,B,19.0,M,2024-08-31,direct,,1.0,0.0,0.0,user1051@example.com,tablet,sess_92241,card,156.0,Одежда,54.08666,35.19487
1044.0,101224.0,53369.33,Москва,Севастополь,2025-04-30,10:15,C,44.0,M,2023-11-25,social,,0.0,1.0,0.0,user1044@example.com,desktop,sess_82267,card,172.0,Электроника,53.14583,38.22453
1116.0,100095.0,2410.35,Казань,Севастополь,2025-06-16,15:30,B,,F,2024-04-07,social,,1.0,0.0,0.0,user1116@example.com,mobile,sess_56887,cash,256.0,Дом,55.44399,36.72353
1045.0,100975.0,48298.59,Казань,Пушкин,2025-08-27,7:45,B,23.0,F,2024-11-18,direct,,0.0,1.0,0.0,user1045@example.com,desktop,sess_57621,card,107.0,Электроника,56.04886,37.57864
1051.0,100601.0,17746.63,Новосибирск,Севастополь,2025-08-28,18:30,C,,M,2023-09-26,direct,,0.0,,1.0,user1051@example.com,desktop,,online,184.0,Детское,55.66629,37.25871
1044.0,100003.0,52654.43,Краснодар,Зеленоград,2025-07-01,21:45,C,,M,2025-03-23,ads,,0.0,1.0,0.0,user1044@example.com,desktop,sess_30271,cash,146.0,Продукты,54.51486,35.89563
1085.0,100943.0,52229.35,Казань,Зеленоград,2025-08-26,8:15,A,51.0,F,2025-05-05,social,,0.0,0.0,0.0,user1085@example.com,desktop,sess_54994,card,171.0,Одежда,54.1502,38.31443
1090.0,100566.0,18995.51,Екатеринбург,Мытищи,2025-07-23,14:30,C,38.0,F,2024-10-18,social,9.0,1.0,1.0,0.0,user1090@example.com,tablet,sess_31674,cash,282.0,Детское,55.30012,36.98666
